"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"      DATE    DECIMAL_YEAR
   2.75013513748E+03   2.75410000000E+03       05N01W36F05S    2009-02-03    2009.09041096
   2.75009674912E+03   2.75424000000E+03       05N01W36F05S    2009-03-04    2009.16986301
   2.75005301540E+03   2.75412000000E+03       05N01W36F05S    2009-04-06    2009.26027397
   2.75001528466E+03   2.75392000000E+03       05N01W36F05S    2009-05-04    2009.33698630
   2.74997625734E+03   2.75358000000E+03       05N01W36F05S    2009-06-01    2009.41369863
   2.74993668609E+03   2.75327000000E+03       05N01W36F05S    2009-06-29    2009.49041096
   2.74988655427E+03   2.75312000000E+03       05N01W36F05S    2009-08-03    2009.58630137
   2.74985636105E+03   2.75291000000E+03       05N01W36F05S    2009-08-24    2009.64383562
   2.74979765378E+03   2.75269000000E+03       05N01W36F05S    2009-10-05    2009.75890411
   2.74976052824E+03   2.75265000000E+03       05N01W36F05S    2009-11-02    2009.83561644
   2.74972115797E+03   2.75291000000E+03       05N01W36F05S    2009-12-01    2009.91506849
   2.74968228917E+03   2.75304000000E+03       05N01W36F05S    2009-12-30    2009.99452055
   2.74964075591E+03   2.75323000000E+03       05N01W36F05S    2010-02-01    2010.08493151
   2.74959743476E+03   2.75337000000E+03       05N01W36F05S    2010-03-09    2010.18356164
   2.74957288563E+03   2.75338000000E+03       05N01W36F05S    2010-03-30    2010.24109589
   2.74953413725E+03   2.75326000000E+03       05N01W36F05S    2010-05-03    2010.33424658
   2.74948443679E+03   2.75282000000E+03       05N01W36F05S    2010-06-17    2010.45753425
   2.74947043055E+03   2.75268000000E+03       05N01W36F05S    2010-06-30    2010.49315068
   2.74944182720E+03   2.75239000000E+03       05N01W36F05S    2010-07-27    2010.56712329
   2.74940464618E+03   2.75210000000E+03       05N01W36F05S    2010-09-01    2010.66575342
   2.74937024671E+03   2.75196000000E+03       05N01W36F05S    2010-10-05    2010.75890411
   2.74933978382E+03   2.75192000000E+03       05N01W36F05S    2010-11-02    2010.83561644
   2.74928389532E+03   2.75219000000E+03       05N01W36F05S    2010-12-14    2010.95068493
   2.74924585082E+03   2.75254000000E+03       05N01W36F05S    2011-01-11    2011.02739726
   2.74921705946E+03   2.75263000000E+03       05N01W36F05S    2011-02-03    2011.09041096
   2.74917346372E+03   2.75281000000E+03       05N01W36F05S    2011-03-11    2011.18904110
   2.74913387250E+03   2.75287000000E+03       05N01W36F05S    2011-04-13    2011.27945205
   2.74910720322E+03   2.75255000000E+03       05N01W36F05S    2011-05-05    2011.33972603
   2.74904109122E+03   2.75206000000E+03       05N01W36F05S    2011-06-27    2011.48493151
   2.74901818745E+03   2.75188000000E+03       05N01W36F05S    2011-07-15    2011.53424658
   2.74896678311E+03   2.75153000000E+03       05N01W36F05S    2011-08-24    2011.64383562
   2.74894894750E+03   2.75137000000E+03       05N01W36F05S    2011-09-07    2011.68219178
   2.74893050065E+03   2.75133000000E+03       05N01W36F05S    2011-09-22    2011.72328767
   2.74887390268E+03   2.75830000000E+03       05N01W36F05S    2011-11-09    2011.85479452
   2.74883118840E+03   2.75847000000E+03       05N01W36F05S    2011-12-15    2011.95342466
   2.74879958559E+03   2.75864000000E+03       05N01W36F05S    2012-01-11    2012.02732240
   2.74875271799E+03   2.75868000000E+03       05N01W36F05S    2012-02-21    2012.13934426
   2.74873710965E+03   2.75870000000E+03       05N01W36F05S    2012-03-06    2012.17759563
   2.74870503947E+03   2.75869000000E+03       05N01W36F05S    2012-04-04    2012.25683060
   2.74866845414E+03   2.75864000000E+03       05N01W36F05S    2012-05-07    2012.34699454
   2.74862752840E+03   2.75826000000E+03       05N01W36F05S    2012-06-12    2012.44535519
   2.74860305724E+03   2.75808000000E+03       05N01W36F05S    2012-07-03    2012.50273224
   2.74855366703E+03   2.75790000000E+03       05N01W36F05S    2012-08-14    2012.61748634
   2.74852575340E+03   2.75783000000E+03       05N01W36F05S    2012-09-07    2012.68306011
   2.74849092493E+03   2.75763000000E+03       05N01W36F05S    2012-10-09    2012.77049180
   2.74843827686E+03   2.75771000000E+03       05N01W36F05S    2012-11-28    2012.90710383
   2.74842346486E+03   2.75776000000E+03       05N01W36F05S    2012-12-12    2012.94535519
   2.74838898635E+03   2.75778000000E+03       05N01W36F05S    2013-01-14    2013.03561644
   2.74836733330E+03   2.75782000000E+03       05N01W36F05S    2013-02-04    2013.09315068
   2.74832960772E+03   2.75766000000E+03       05N01W36F05S    2013-03-13    2013.19452055
   2.74829277775E+03   2.75750000000E+03       05N01W36F05S    2013-04-18    2013.29315068
   2.74824976019E+03   2.75710000000E+03       05N01W36F05S    2013-05-29    2013.40547945
   2.74822196097E+03   2.75688000000E+03       05N01W36F05S    2013-06-24    2013.47671233
   2.74819061282E+03   2.75666000000E+03       05N01W36F05S    2013-07-23    2013.55616438
   2.74816665325E+03   2.75652000000E+03       05N01W36F05S    2013-08-14    2013.61643836
   2.74814486225E+03   2.75638000000E+03       05N01W36F05S    2013-09-03    2013.67123288
   2.74810045269E+03   2.75628000000E+03       05N01W36F05S    2013-10-16    2013.78904110
   2.74806642471E+03   2.75638000000E+03       05N01W36F05S    2013-11-19    2013.88219178
   2.74804307949E+03   2.75640000000E+03       05N01W36F05S    2013-12-12    2013.94520548
   2.74801488439E+03   2.75652000000E+03       05N01W36F05S    2014-01-09    2014.02191781
   2.74798976255E+03   2.75651000000E+03       05N01W36F05S    2014-02-03    2014.09041096
   2.74794531157E+03   2.75654000000E+03       05N01W36F05S    2014-03-20    2014.21369863
   2.74793058814E+03   2.75649000000E+03       05N01W36F05S    2014-04-04    2014.25479452
   2.74789164331E+03   2.75614000000E+03       05N01W36F05S    2014-05-13    2014.36164384
   2.74787026061E+03   2.75600000000E+03       05N01W36F05S    2014-06-03    2014.41917808
   2.74783203339E+03   2.75564000000E+03       05N01W36F05S    2014-07-10    2014.52054795
   2.74780492531E+03   2.75549000000E+03       05N01W36F05S    2014-08-05    2014.59178082
   2.74775574618E+03   2.75515000000E+03       05N01W36F05S    2014-09-22    2014.72328767
   2.74770590312E+03   2.75516000000E+03       05N01W36F05S    2014-11-13    2014.86575342
   2.74768759829E+03   2.75520000000E+03       05N01W36F05S    2014-12-02    2014.91780822
   2.74764116347E+03   2.75528000000E+03       05N01W36F05S    2015-01-20    2015.05205479
   2.74761482759E+03   2.75528000000E+03       05N01W36F05S    2015-02-17    2015.12876712
   2.74760271332E+03   2.75523000000E+03       05N01W36F05S    2015-03-02    2015.16438356
   2.74739464910E+03   2.75369000000E+03       05N01W36F05S    2015-09-28    2015.73972603
   2.74728637678E+03   2.75406000000E+03       05N01W36F05S    2016-01-20    2016.05191257
   2.74724885497E+03   2.75415000000E+03       05N01W36F05S    2016-02-29    2016.16120219
   2.74711777022E+03   2.75344000000E+03       05N01W36F05S    2016-07-13    2016.53005464
   2.74703092999E+03   2.75287000000E+03       05N01W36F05S    2016-10-05    2016.75956284
   2.79983792445E+03   2.82900000000E+03       05N01W36P01S    1953-06-10    1953.43835616
   2.80635458732E+03   2.79430000000E+03       05N01W36P01S    1954-04-17    1954.29041096
   2.79564560502E+03   2.80600000000E+03       05N01W36P01S    1954-11-17    1954.87671233
   2.72957177281E+03   2.72194000000E+03       05N01W36P01S    1997-04-08    1997.26575342
   2.73344132527E+03   2.72797000000E+03       05N01W36P01S    2004-03-10    2004.18852459
   2.80673856229E+03   2.79585000000E+03       05N01W36R01S    1954-04-17    1954.29041096
   2.79651814966E+03   2.77950000000E+03       05N01W36R01S    1954-09-23    1954.72602740
   2.79590434339E+03   2.80000000000E+03       05N01W36R01S    1954-11-17    1954.87671233
   2.81919053790E+03   2.79651000000E+03       05N01W36R01S    1955-03-14    1955.19726027
   2.72636184041E+03   2.70702000000E+03       05N01W36R01S    1994-07-22    1994.55342466
   2.72069414502E+03   2.72050000000E+03       05N01W36R01S    1996-05-16    1996.37158470
   2.72682648069E+03   2.72446000000E+03       05N01W36R01S    1997-01-14    1997.03561644
   2.72814984465E+03   2.71756000000E+03       05N01W36R01S    1997-04-08    1997.26575342
   2.73223971011E+03   2.72653000000E+03       05N01W36R01S    2002-03-13    2002.19452055
   2.83187462572E+03   2.83100000000E+03       04N01E04N01D    1952-07-17    1952.54098361
   1.02870780258E+00  -3.96000000000E+00       04N01E04N01D    1954-04-03    1954.25205479
  -2.03420113476E+00  -8.99000000000E+00       04N01E04N01D    1954-11-18    1954.87945205
   2.83238268802E+03   2.82900000000E+03       04N01E05G02D    1946-12-01    1946.91506849
   2.98970494178E+00  -5.50000000000E+00       04N01E05G02D    1947-04-28    1947.32054795
   1.20285864384E+00  -4.00000000000E+00       04N01E05G02D    1947-06-01    1947.41369863
   2.81655886109E+03   2.82600000000E+03       04N01E06H01D    1952-06-01    1952.41530055
  -1.47946749635E+00  -3.10000000000E+01       04N01E06H01D    1953-06-01    1953.41369863
   2.38909707571E-01  -3.49700000000E+01       04N01E06H01D    1954-04-21    1954.30136986
  -1.47701237297E-02  -1.63400000000E+01       04N01E06H01D    1954-04-22    1954.30410959
  -4.62520892513E+00  -1.80100000000E+01       04N01E06H01D    1954-11-16    1954.87397260
  -3.42914416768E+01  -5.97000000000E+01       04N01E06H01D    1970-11-13    1970.86575342
  -1.79742263534E+01  -5.19800000000E+01       04N01E06H01D    1971-03-24    1971.22465753
   2.82724965847E+03   2.82400000000E+03       04N01E06N02D    1952-04-15    1952.28688525
  -4.57590064344E+00  -8.02000000000E+00       04N01E06N02D    1954-04-06    1954.26027397
   2.82230290721E+03   2.82226000000E+03       04N01E07C01D    1954-11-22    1954.89041096
   2.82208294541E+03   2.80945000000E+03       04N01E07D01D    1954-04-06    1954.26027397
   2.82527027083E+03   2.83356000000E+03       04N01E07K01D    1954-11-22    1954.89041096
   2.82995521357E+03   2.84323000000E+03       04N01E07P02D    1954-03-17    1954.20547945
   2.82974431880E+03   2.84800000000E+03       04N01E07P03D    1954-03-17    1954.20547945
   2.84506626635E+03   2.84600000000E+03       04N01E08P03D    1952-05-23    1952.39071038
  -1.95028406768E+00  -4.12000000000E+00       04N01E08P03D    1954-04-03    1954.25205479
  -2.65542647431E+00  -5.40000000000E+00       04N01E08P03D    1954-11-18    1954.87945205
  -3.01943699469E+00  -5.60000000000E+00       04N01E08P03D    1955-03-14    1955.19726027
   2.74272893746E+03   2.74780000000E+03       04N01E09C01D    2008-02-19    2008.13387978
  -2.68999488693E-01  -1.20000000000E-01       04N01E09C01D    2010-03-10    2010.18630137
   8.83993547254E-02   2.40000000000E-01       04N01E09C01D    2012-03-27    2012.23497268
   4.55080791931E-01  -2.30000000000E-01       04N01E09C01D    2012-11-08    2012.85245902
   7.91127479180E-01  -2.40000000000E-01       04N01E09C01D    2013-04-02    2013.24931507
   2.47407787826E-01  -1.97000000000E+00       04N01E09C01D    2013-11-05    2013.84383562
   5.76357788698E-01   4.50000000000E-01       04N01E09C01D    2014-03-07    2014.17808219
   6.20717596914E-01  -2.14000000000E+00       04N01E09C01D    2014-03-24    2014.22465753
  -6.43835942727E-01  -5.33000000000E+00       04N01E09C01D    2015-10-05    2015.75890411
   1.22785854260E-02   5.60000000000E-01       04N01E09C01D    2016-03-08    2016.18306011
  -6.96518975329E-01  -2.66000000000E+00       04N01E09C01D    2016-11-09    2016.85519126
   2.73032296996E+03   2.73872000000E+03       04N01E09D04D    1994-10-07    1994.76438356
   2.91555812004E+00   1.14000000000E+01       04N01E09D04D    1996-04-15    1996.28688525
   1.25462621260E+00   1.00300000000E+01       04N01E09D04D    1998-03-10    1998.18630137
   2.24255875181E+00   9.80000000000E+00       04N01E09D04D    2000-03-08    2000.18306011
   3.75598553088E+00   4.61000000000E+00       04N01E09D04D    2002-03-13    2002.19452055
   6.63145015018E+00   1.02000000000E+01       04N01E09D04D    2004-03-04    2004.17213115
   3.56183349417E+00   9.44000000000E+00       04N01E09D04D    2006-04-11    2006.27397260
   2.98687762355E+00   7.40000000000E-01       04N01E09D04D    2008-04-17    2008.29234973
   2.88785813320E+00   6.40000000000E-01       04N01E09D04D    2008-05-02    2008.33333333
   2.84361757613E+00   8.11000000000E+00       04N01E09D04D    2010-03-10    2010.18630137
   3.46661798148E+00   8.35000000000E+00       04N01E09D04D    2012-03-27    2012.23497268
   3.99823479103E+00   1.54000000000E+00       04N01E09D04D    2012-11-08    2012.85245902
   3.82120459785E+00   2.75000000000E+00       04N01E09D04D    2013-11-05    2013.84383562
   4.27919286292E+00   8.59000000000E+00       04N01E09D04D    2014-03-07    2014.17808219
   3.33511752279E+00   1.80000000000E-01       04N01E09D04D    2014-09-23    2014.72602740
   4.58206171043E+00   8.51000000000E+00       04N01E09D04D    2015-03-11    2015.18904110
   2.74773627030E+00   2.56000000000E+00       04N01E09D04D    2015-10-05    2015.75890411
   3.68777648513E+00   8.75000000000E+00       04N01E09D04D    2016-03-08    2016.18306011
   2.81526098749E+00   5.42000000000E+00       04N01E09D04D    2016-11-09    2016.85519126
   2.83128960416E+03   2.82100000000E+03       04N01E09N01D    1953-11-01    1953.83287671
   5.63784233438E+00   4.91000000000E+00       04N01E09N01D    1954-03-19    1954.21095890
  -1.11519970058E+00   2.50000000000E+00       04N01E09N01D    1954-11-18    1954.87945205
   2.83397307984E+03   2.84373000000E+03       04N01E12R01D    1994-06-30    1994.49315068
   2.81912676788E+03   2.84296000000E+03       04N01E13E01D    1994-07-22    1994.55342466
  -1.07375022820E+00   8.46000000000E+00       04N01E13E01D    1996-05-24    1996.39344262
  -1.86046189707E-01  -2.17800000000E+01       04N01E13E01D    1998-06-25    1998.47945205
   2.88257435019E+03   2.86140000000E+03       04N01E14Q01D    1992-11-17    1992.87704918
   1.37653291253E+01   2.44000000000E+00       04N01E14Q01D    1993-11-16    1993.87397260
   1.59152664826E+01   1.11500000000E+01       04N01E14Q01D    1995-11-20    1995.88493151
   1.58496693626E+01   1.13000000000E+01       04N01E14Q01D    1996-04-16    1996.28961749
   1.40186953980E+01   1.17000000000E+01       04N01E14Q01D    1996-11-27    1996.90437158
   1.32879720309E+01   1.40700000000E+01       04N01E14Q01D    1997-03-24    1997.22465753
   1.31682086610E+01   1.21000000000E+01       04N01E14Q01D    1997-04-29    1997.32328767
   1.29969060263E+01   1.19000000000E+01       04N01E14Q01D    1997-05-27    1997.40000000
   1.13940034699E+01   1.10000000000E+01       04N01E14Q01D    1997-11-18    1997.87945205
   2.85916041077E+03   2.87097000000E+03       04N01E15R01D    1994-08-29    1994.65753425
   1.59490881522E+00  -4.70000000000E-01       04N01E15R01D    1996-04-16    1996.28961749
  -2.71628862694E+00   8.00000000000E+00       04N01E15R01D    1998-02-06    1998.09863014
  -1.28969137458E+00   1.49300000000E+01       04N01E15R01D    2000-03-08    2000.18306011
  -4.20022406630E+00   1.09400000000E+01       04N01E15R01D    2002-03-12    2002.19178082
  -6.65602216480E+00   3.43000000000E+00       04N01E15R01D    2004-03-04    2004.17213115
   8.07572737778E-01   7.47000000000E+00       04N01E15R01D    2006-04-11    2006.27397260
   2.12264168940E+00   1.66000000000E+01       04N01E15R01D    2008-04-17    2008.29234973
   2.50624031145E+00   1.27300000000E+01       04N01E15R01D    2010-03-10    2010.18630137
   7.47094798083E+00   1.44300000000E+01       04N01E15R01D    2012-03-27    2012.23497268
   1.08395852472E+00   5.78000000000E+00       04N01E15R01D    2014-03-07    2014.17808219
   2.84316619417E+03   2.88172000000E+03       04N01E16N01D    2004-09-13    2004.69945355
